,walk_length,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
1040,12,3.0750296,2.3671281,"(1, 57)",0,0,True,0.43496132,0.3300627
1041,12,2.8855674,2.7343955,"(50, 82)",0,0,True,0.48655045,0.4622788
1042,12,3.332796,3.1691494,"(82, 68)",0,0,True,0.48741552,0.4591794
1043,12,3.1516461,2.2739816,"(96, 4)",0,0,True,0.4191186,0.29366198
1044,12,2.9922447,2.0633392,"(96, 40)",0,0,True,0.40813076,0.28314683
1045,12,3.180498,2.4688845,"(9, 89)",0,0,True,0.43701848,0.32924247
1046,12,3.0818837,2.131761,"(83, 89)",0,0,True,0.40888113,0.27886018
1047,12,2.642228,1.917141,"(81, 37)",0,0,True,0.42048386,0.3262738
1048,12,2.5908966,2.6421282,"(42, 85)",0,1,False,0.50489503,0.5128051
1049,12,3.278501,2.1611812,"(85, 41)",0,0,True,0.39729917,0.24650876
1050,12,3.5292325,1.8403195,"(41, 23)",0,0,True,0.34273243,0.15591885
1051,12,3.0304637,2.1938353,"(23, 7)",0,0,True,0.41992915,0.30224538
1052,12,3.0871477,2.9915838,"(21, 44)",0,0,True,0.4921395,0.47612718
1053,13,3.4209564,2.9476194,"(3, 2)",1,0,False,0.4628381,0.38382673
1054,13,2.7899985,3.5335064,"(4, 5)",1,1,True,0.5587892,0.67776245
1055,13,2.9683337,3.4771972,"(6, 5)",1,1,True,0.5394742,0.62454003
1056,13,2.9957151,3.6038656,"(7, 6)",1,1,True,0.5460749,0.64751875
1057,13,3.583379,3.2015712,"(8, 7)",1,0,False,0.47186363,0.40569094
1058,13,3.7600553,3.2444525,"(10, 9)",1,0,False,0.46319494,0.373881
1059,13,2.5304685,3.7047505,"(11, 10)",1,1,True,0.5941652,0.76391816
1060,13,2.3332238,3.6730225,"(11, 12)",1,1,True,0.61153376,0.79245687
1061,13,2.3098433,3.1115055,"(13, 12)",1,1,True,0.5739357,0.6903299
1062,13,2.5640366,2.7820797,"(15, 14)",1,1,True,0.52039266,0.55429584
1063,13,2.5723965,3.341399,"(21, 20)",1,1,True,0.56501764,0.683305
1064,13,3.2296913,2.9908326,"(22, 23)",1,0,False,0.48080075,0.4405676
1065,13,3.50133,4.093866,"(23, 24)",1,1,True,0.53900725,0.6439468
1066,13,3.233043,3.5469208,"(24, 25)",1,1,True,0.52314746,0.5778315
1067,13,2.6556418,3.3417313,"(25, 26)",1,1,True,0.5571992,0.66509646
1068,13,2.9636064,3.259434,"(34, 33)",1,1,True,0.5237687,0.57342225
1069,13,3.0518107,3.1722422,"(35, 34)",1,1,True,0.50967467,0.5300715
1070,13,2.2533104,2.9562068,"(38, 37)",1,1,True,0.56746274,0.66882956
1071,13,2.9947205,2.955575,"(43, 44)",1,0,False,0.49671063,0.49021485
1072,13,3.4134545,3.3354316,"(45, 44)",1,0,False,0.49421957,0.48050416
1073,13,2.7588508,2.6518128,"(46, 47)",1,0,False,0.4901086,0.473266
1074,13,2.6084843,2.68464,"(49, 50)",1,1,True,0.50719386,0.51902974
1075,13,2.5505579,2.9244177,"(50, 51)",1,1,True,0.5341426,0.5923914
1076,13,3.5265722,3.7313545,"(54, 55)",1,1,True,0.5141075,0.5510174
1077,13,3.1330812,3.9488845,"(55, 56)",1,1,True,0.5575972,0.6933448
1078,13,2.3263123,3.267563,"(56, 57)",1,1,True,0.58413225,0.71935225
1079,13,3.1079185,3.3378034,"(60, 59)",1,1,True,0.51783234,0.55721945
1080,13,2.3813376,2.957495,"(60, 61)",1,1,True,0.5539591,0.6401827
1081,13,2.553344,3.4106872,"(62, 63)",1,1,True,0.5718761,0.7021052
1082,13,3.016467,2.936753,"(66, 65)",1,0,False,0.49330494,0.48008204
1083,13,3.7535605,2.9193678,"(68, 69)",1,0,False,0.43749428,0.30275926
1084,13,3.406729,3.5707352,"(70, 69)",1,1,True,0.51175255,0.5409099
1085,13,2.1563516,3.609898,"(71, 70)",1,1,True,0.62603915,0.81054366
1086,13,2.8424635,2.8360417,"(72, 71)",1,0,False,0.49943456,0.49839452
1087,13,1.9952563,3.56179,"(76, 75)",1,1,True,0.64095026,0.8272889
1088,13,2.0298357,3.2364392,"(76, 77)",1,1,True,0.6145595,0.7696974
1089,13,3.130812,3.0368211,"(80, 79)",1,0,False,0.49238032,0.4765196
1090,13,2.1263587,3.2505035,"(80, 81)",1,1,True,0.6045354,0.75475675
1091,13,2.808632,2.9512413,"(83, 82)",1,1,True,0.5123796,0.535592
1092,13,2.5562227,2.7429209,"(85, 84)",1,1,True,0.51761585,0.5465394
1093,13,2.4400847,2.6727033,"(86, 87)",1,1,True,0.5227487,0.5578939
1094,13,3.2203982,2.952831,"(92, 91)",1,0,False,0.47832844,0.43350443
1095,13,3.4931176,3.6949599,"(92, 93)",1,1,True,0.51404005,0.55029
1096,13,2.9002259,3.6867092,"(94, 93)",1,1,True,0.55970025,0.68707573
1097,13,3.0067012,3.6863577,"(95, 94)",1,1,True,0.55077326,0.663662
1098,13,2.9166777,3.2086828,"(95, 96)",1,1,True,0.5238358,0.5724869
1099,13,2.0973282,3.0749319,"(98, 97)",1,1,True,0.5945045,0.72663254
1100,13,2.7093048,3.2067573,"(98, 99)",1,1,True,0.54204255,0.62186044
1101,13,2.232929,2.5077212,"(72, 74)",0,1,False,0.5289826,0.568269
1102,13,3.2272425,3.2193534,"(66, 72)",0,0,True,0.49938813,0.49802777
1103,13,3.7313287,3.4332705,"(91, 8)",0,0,True,0.47919923,0.42603222
1104,13,3.4071643,3.4666302,"(70, 8)",0,1,False,0.50432557,0.51486206
1105,13,2.7861054,3.7061849,"(5, 98)",0,1,False,0.57085943,0.7150583
1106,13,2.7362382,2.7273383,"(3, 27)",0,0,True,0.4991855,0.49777502
1107,13,2.8294766,1.9153868,"(18, 88)",0,0,True,0.40367588,0.2861637
1108,13,2.2691326,2.1950066,"(18, 16)",0,0,True,0.49169764,0.48147696
1109,13,2.8619304,2.7128792,"(99, 36)",0,0,True,0.4866317,0.46280602
1110,13,3.4547126,1.8490148,"(58, 19)",0,0,True,0.3486255,0.16718675
1111,13,3.0938232,2.5713034,"(58, 15)",0,0,True,0.45388278,0.3722632
1112,13,3.1997151,3.221583,"(15, 12)",0,1,False,0.5017028,0.50546676
1113,13,2.8835738,2.8401,"(56, 73)",0,0,True,0.4962023,0.48913324
1114,13,2.9351287,2.992955,"(63, 20)",0,1,False,0.5048773,0.5144526
1115,13,3.0766141,3.574572,"(6, 94)",0,1,False,0.53743374,0.6219793
1116,13,2.7929733,3.6872053,"(76, 65)",0,1,False,0.5689975,0.70976275
1117,13,2.8047462,3.4229026,"(25, 87)",0,1,False,0.54963005,0.64979917
1118,13,3.1419656,3.3110561,"(45, 92)",0,1,False,0.5131017,0.54217213
1119,13,3.4967504,1.8283104,"(45, 48)",0,0,True,0.34334075,0.15863228
1120,13,3.4216025,1.8512664,"(48, 67)",0,0,True,0.35109282,0.17216848
1121,13,3.976129,2.5650153,"(67, 10)",0,0,True,0.39213556,0.19605845
1122,13,3.5897017,3.4899325,"(10, 38)",0,0,True,0.49295378,0.4750784
1123,13,2.7533114,2.6593428,"(32, 43)",0,0,True,0.4913195,0.4765251
1124,13,3.1404579,2.7413342,"(60, 53)",0,0,True,0.46607125,0.4015229
1125,13,3.139208,2.5597036,"(80, 53)",0,0,True,0.44915655,0.3590466
1126,13,2.930968,2.689569,"(28, 33)",0,0,True,0.47852525,0.43994159
1127,13,3.5356526,3.1074564,"(22, 46)",0,0,True,0.4677714,0.39455715
1128,13,3.638718,3.4485972,"(34, 46)",0,0,True,0.48658726,0.4526125
1129,13,3.8133028,2.794622,"(30, 34)",0,0,True,0.42291975,0.26528445
1130,13,3.0569632,2.3130093,"(59, 30)",0,0,True,0.4307302,0.32214016
1131,13,2.8487303,2.8189259,"(31, 69)",0,0,True,0.49737066,0.49254945
1132,13,3.5385957,1.92626,"(31, 39)",0,0,True,0.3524814,0.16626458
1133,13,2.3859253,2.4298453,"(2, 90)",0,1,False,0.50456,0.5109782
1134,13,2.3035583,2.2540653,"(52, 14)",0,0,True,0.4945703,0.48762926
1135,13,3.319514,3.805219,"(24, 55)",0,1,False,0.5340858,0.61909413
1136,13,2.7540557,2.5556598,"(79, 29)",0,0,True,0.4813176,0.45056304
1137,13,2.7563982,3.0984924,"(84, 50)",0,1,False,0.5292144,0.58469915
1138,13,3.3999672,3.214038,"(68, 54)",0,0,True,0.48594427,0.45365107
1139,13,3.501914,3.4905672,"(93, 54)",0,0,True,0.4991887,0.49716333
1140,13,3.3548777,2.9656794,"(96, 4)",0,0,True,0.46921173,0.40391034
1141,13,3.1917083,1.982477,"(96, 40)",0,0,True,0.38314763,0.22983706
1142,13,3.524084,1.8631773,"(17, 40)",0,0,True,0.34584868,0.15964031
1143,13,3.790795,2.3160756,"(9, 17)",0,0,True,0.37925732,0.18622632
1144,13,3.0629773,2.1900659,"(9, 89)",0,0,True,0.41691375,0.29464883
1145,13,3.6589477,2.4384756,"(83, 89)",0,0,True,0.399919,0.22785339
1146,13,3.1454606,3.042956,"(83, 35)",0,0,True,0.49171802,0.4743963
1147,13,3.7957146,2.7092714,"(41, 23)",0,0,True,0.4164915,0.25228867
1148,13,3.5719142,3.261085,"(23, 7)",0,0,True,0.47725528,0.42291236
1149,13,3.1820207,3.3279765,"(21, 44)",0,1,False,0.51121014,0.53642434
1150,14,3.7302523,3.715028,"(0, 1)",1,0,False,0.4989776,0.49619403
1151,14,3.8908134,3.391091,"(99, 0)",0,0,True,0.46568742,0.37760597
1152,14,2.583973,2.454755,"(3, 4)",1,0,False,0.48717752,0.4677404
1153,14,2.4671292,3.5907683,"(4, 5)",1,1,True,0.59274167,0.7546631
1154,14,2.5758088,2.9132438,"(7, 6)",1,1,True,0.5307371,0.5835673
1155,14,3.3906739,3.5043454,"(8, 7)",1,1,True,0.508243,0.5283873
1156,14,3.1706913,2.65829,"(11, 10)",1,0,False,0.4560471,0.37463078
1157,14,2.822403,2.4642155,"(13, 12)",1,0,False,0.46612316,0.4113984
1158,14,1.8215811,2.5865228,"(17, 16)",1,1,True,0.58676535,0.6824257
1159,14,2.1341915,3.1560829,"(18, 17)",1,1,True,0.5965821,0.7353409
1160,14,3.5014715,3.656292,"(18, 19)",1,1,True,0.51081485,0.538628
1161,14,3.3308654,3.895553,"(20, 19)",1,1,True,0.5390711,0.6375365
1162,14,3.4998615,3.7560675,"(22, 23)",1,1,True,0.51765496,0.5637034
1163,14,3.572129,4.0365343,"(23, 24)",1,1,True,0.53051823,0.61405873
1164,14,3.333408,4.046293,"(24, 25)",1,1,True,0.5483004,0.67103827
1165,14,3.222655,3.2166874,"(29, 28)",1,0,False,0.49953663,0.49850816
1166,14,3.0489388,3.3876543,"(31, 30)",1,1,True,0.5263117,0.58387846
1167,14,2.8700764,3.4409287,"(32, 31)",1,1,True,0.5452267,0.6389598
1168,14,2.6407928,2.8167145,"(38, 39)",1,1,True,0.5161174,0.5438673
1169,14,3.4538653,3.5057929,"(40, 39)",1,1,True,0.50373065,0.512979
1170,14,3.14001,3.6903467,"(41, 40)",1,1,True,0.54028606,0.6342136
1171,14,3.004273,2.786472,"(41, 42)",1,0,False,0.48119405,0.445764
1172,14,2.418819,3.5847101,"(46, 47)",1,1,True,0.5971005,0.7624015
1173,14,3.1206708,3.9220295,"(47, 48)",1,1,True,0.5568929,0.69026506
1174,14,2.266994,3.1414175,"(49, 48)",1,1,True,0.58083916,0.70566535
1175,14,2.4950237,3.233959,"(50, 51)",1,1,True,0.564491,0.67676294
1176,14,1.8875937,3.6016471,"(53, 54)",1,1,True,0.65612847,0.8473613
1177,14,2.5291543,3.4622653,"(54, 55)",1,1,True,0.5778706,0.717706
1178,14,3.4322503,2.860467,"(58, 59)",1,0,False,0.45456785,0.36082542
1179,14,2.935573,3.99605,"(62, 61)",1,1,True,0.5764955,0.74278164
1180,14,3.541551,3.950079,"(62, 63)",1,1,True,0.52726567,0.6007349
1181,14,3.1824887,3.6357539,"(64, 63)",1,1,True,0.5332392,0.6114153
1182,14,2.583819,3.7039814,"(66, 65)",1,1,True,0.58907425,0.7540189
1183,14,2.6873183,3.6023703,"(66, 67)",1,1,True,0.5727422,0.7140328
1184,14,2.6354156,2.95602,"(68, 69)",1,1,True,0.5286693,0.5794716
1185,14,2.0898616,3.3775146,"(72, 71)",1,1,True,0.6177578,0.78374964
1186,14,2.1435087,3.4697053,"(72, 73)",1,1,True,0.6181317,0.79021084
1187,14,3.1692984,3.383709,"(77, 78)",1,1,True,0.5163597,0.55339825
1188,14,2.695297,3.8845854,"(79, 78)",1,1,True,0.5903731,0.7666137
1189,14,3.029299,3.1815858,"(80, 79)",1,1,True,0.51225966,0.5379983
1190,14,2.5860574,3.0764453,"(82, 81)",1,1,True,0.54330134,0.6201978
1191,14,3.0737107,3.3597147,"(83, 82)",1,1,True,0.522228,0.57101756
1192,14,3.699562,3.7431982,"(85, 84)",1,1,True,0.5029314,0.5109073
1193,14,3.5254593,3.981458,"(86, 85)",1,1,True,0.53037184,0.6120645
1194,14,3.6940114,3.8182542,"(86, 87)",1,1,True,0.5082693,0.5310208
1195,14,3.8634458,3.2357721,"(88, 87)",1,0,False,0.45579273,0.34803823
1196,14,3.0359817,3.2549982,"(90, 89)",1,1,True,0.5174072,0.55453634
1197,14,2.667641,3.832902,"(91, 90)",1,1,True,0.589628,0.7622873
1198,14,2.8238945,3.7901797,"(92, 91)",1,1,True,0.5730477,0.7243784
1199,14,3.0504208,2.7320354,"(95, 96)",1,0,False,0.47246972,0.4210693
1200,14,2.7791495,2.963862,"(78, 74)",0,1,False,0.51608145,0.5460473
1201,14,3.054935,2.2418132,"(70, 8)",0,0,True,0.42324328,0.30722567
1202,14,3.650275,1.7829014,"(98, 27)",0,0,True,0.32815084,0.1338459
1203,14,3.2207665,2.3872833,"(95, 3)",0,0,True,0.42568865,0.30290908
1204,14,3.2975292,2.0585654,"(88, 26)",0,0,True,0.3843407,0.22461636
1205,14,3.2718482,3.6270854,"(18, 88)",0,1,False,0.5257458,0.587887
1206,14,3.424316,2.5373983,"(99, 36)",0,0,True,0.42561555,0.29174635
1207,14,3.66382,3.5640116,"(99, 19)",0,0,True,0.49309555,0.47506857
1208,14,3.9653857,2.866947,"(58, 19)",0,0,True,0.41961464,0.2500325
1209,14,2.7089224,2.7455864,"(15, 12)",0,1,False,0.5033609,0.509165
1210,14,3.1513746,3.105343,"(56, 73)",0,0,True,0.49632144,0.48849416
1211,14,3.9333005,3.6702719,"(63, 20)",0,0,True,0.48270357,0.43461937
1212,14,3.2757905,3.5010257,"(25, 65)",0,1,False,0.5166181,0.556072
1213,14,3.6645122,3.619639,"(25, 87)",0,0,True,0.49691978,0.48878357
1214,14,3.5238833,4.281179,"(62, 87)",0,1,False,0.5485131,0.6807663
1215,14,3.812157,3.084267,"(62, 92)",0,0,True,0.447227,0.3256579
1216,14,3.2299254,2.6387122,"(45, 92)",0,0,True,0.44962943,0.3563565
1217,14,3.3773477,3.1339386,"(45, 48)",0,0,True,0.48130867,0.4394464
1218,14,3.2577949,3.333219,"(48, 67)",0,1,False,0.50572175,0.5188471
1219,14,3.083991,3.5322173,"(10, 38)",0,1,False,0.5338734,0.6102174
1220,14,2.453408,3.3187358,"(32, 13)",0,1,False,0.57495725,0.7037726
1221,14,3.239586,2.4470158,"(32, 43)",0,0,True,0.43031248,0.31161702
1222,14,2.9695454,3.2153106,"(11, 80)",0,1,False,0.51986825,0.56113386
1223,14,3.8711216,2.9225636,"(28, 33)",0,0,True,0.43018827,0.2791749
1224,14,3.542517,2.8247018,"(33, 86)",0,0,True,0.44363198,0.32787427
1225,14,4.059398,4.115469,"(86, 0)",0,1,False,0.5034295,0.51401407
1226,14,3.4673467,3.6074855,"(64, 0)",0,1,False,0.509904,0.5349775
1227,14,4.081928,3.488618,"(64, 22)",0,0,True,0.46081463,0.3558758
1228,14,3.101001,3.1250103,"(22, 46)",0,1,False,0.5019281,0.506002
1229,14,3.725169,2.5310173,"(30, 34)",0,0,True,0.40456232,0.23251724
1230,14,3.0840845,2.7209706,"(59, 30)",0,0,True,0.46872434,0.410206
1231,14,3.449936,3.26647,"(59, 69)",0,0,True,0.48634195,0.45426175
1232,14,4.0805187,3.0528777,"(39, 2)",0,0,True,0.4279697,0.26354173
1233,14,3.587858,2.9470766,"(2, 90)",0,0,True,0.45097262,0.34506992
1234,14,2.8007228,2.3016374,"(52, 47)",0,0,True,0.4510927,0.3777556
1235,14,2.689699,3.7979434,"(55, 77)",0,1,False,0.58541197,0.7518017
1236,14,3.4770339,3.3166666,"(24, 55)",0,0,True,0.4881974,0.45999393
1237,14,3.0708725,3.5145621,"(79, 29)",0,1,False,0.5336872,0.60913783
1238,14,3.6948237,2.0721865,"(97, 57)",0,0,True,0.3593173,0.16484149
1239,14,4.0786247,2.685556,"(1, 57)",0,0,True,0.39702606,0.19891828
1240,14,3.273745,3.1309988,"(1, 84)",0,0,True,0.48885623,0.4643739
1241,14,2.5680892,3.4889786,"(50, 82)",0,1,False,0.57601774,0.7152233
1242,14,3.0312443,2.6578884,"(4, 93)",0,0,True,0.46718693,0.4077303
1243,14,3.524905,2.9978216,"(96, 40)",0,0,True,0.4595964,0.3711974
1244,14,3.3171253,2.6660147,"(9, 89)",0,0,True,0.44558787,0.34273928
1245,14,3.5710392,2.4467726,"(83, 35)",0,0,True,0.40658844,0.24522074
1246,14,2.7405157,2.7700038,"(42, 85)",0,1,False,0.5026756,0.50737154
1247,14,3.4363158,3.4513898,"(85, 41)",0,1,False,0.5010942,0.50376844
1248,14,3.7656007,4.108842,"(41, 23)",0,1,False,0.5217947,0.5849776
1249,14,3.9522486,4.1347265,"(23, 7)",0,1,False,0.5112822,0.5454933
1250,14,3.7855787,2.8473709,"(7, 21)",0,0,True,0.4292767,0.2812625
1251,14,3.7105737,2.76019,"(21, 44)",0,0,True,0.42656326,0.2788077
1252,15,3.7398288,4.152872,"(99, 0)",0,1,False,0.52616614,0.60181737
1253,15,3.9922934,3.8548415,"(2, 1)",1,0,False,0.4912419,0.465691
1254,15,3.3439808,3.897768,"(3, 2)",1,1,True,0.5382358,0.6350138
1255,15,3.4304805,3.433133,"(3, 4)",1,1,True,0.50019324,0.5006631
1256,15,3.8791816,3.4828773,"(7, 6)",1,0,False,0.47308466,0.40220058
1257,15,3.408942,3.4641898,"(8, 7)",1,1,True,0.5040191,0.5138084
1258,15,3.1482036,3.1149755,"(13, 14)",1,0,False,0.49734735,0.49169376
1259,15,3.06641,2.9296877,"(17, 16)",1,0,False,0.48859903,0.46587256
1260,15,3.036231,3.698698,"(22, 23)",1,1,True,0.54918146,0.65981436
1261,15,2.5947504,3.0632274,"(25, 26)",1,1,True,0.5413997,0.6150232
1262,15,2.4212577,3.7650964,"(28, 27)",1,1,True,0.60861313,0.7931205
1263,15,2.6199899,3.5736268,"(29, 28)",1,1,True,0.5769854,0.721846
1264,15,2.8941576,3.462151,"(31, 30)",1,1,True,0.5446795,0.6383
1265,15,3.2565398,4.1528373,"(32, 31)",1,1,True,0.560484,0.71018803
1266,15,2.3936572,3.8042853,"(33, 32)",1,1,True,0.6137981,0.80386496
1267,15,3.2180216,4.10982,"(34, 33)",1,1,True,0.56084996,0.7092611
1268,15,4.029613,4.0839396,"(35, 34)",1,1,True,0.5033479,0.51357824
1269,15,2.304543,4.0203424,"(35, 36)",1,1,True,0.6356387,0.847587
1270,15,1.4690307,2.8774288,"(36, 37)",1,1,True,0.6620167,0.8035131
1271,15,2.8575697,3.417825,"(38, 39)",1,1,True,0.54463905,0.6365116
1272,15,3.8907022,3.57231,"(41, 40)",1,0,False,0.47866863,0.4210676
1273,15,4.148525,3.0763729,"(41, 42)",1,0,False,0.42580158,0.25499398
1274,15,2.8142533,3.581117,"(43, 44)",1,1,True,0.5599546,0.682842
1275,15,3.2413642,3.5261686,"(45, 44)",1,1,True,0.5210419,0.5707237
1276,15,4.407037,3.8147538,"(47, 48)",1,0,False,0.46398088,0.3561112
1277,15,3.6453435,3.5227792,"(49, 48)",1,0,False,0.4914507,0.46939722
1278,15,2.7211583,3.600225,"(50, 51)",1,1,True,0.5695312,0.7066288
1279,15,3.4664078,3.1056345,"(52, 51)",1,0,False,0.4725524,0.41077238
1280,15,3.527559,3.478529,"(54, 55)",1,0,False,0.49650088,0.4877449
1281,15,3.7917917,4.037185,"(57, 58)",1,1,True,0.51567215,0.5610423
1282,15,2.3164997,3.3087583,"(58, 59)",1,1,True,0.5881967,0.72953373
1283,15,3.591445,3.7208784,"(65, 64)",1,1,True,0.5088504,0.5323132
1284,15,2.736798,3.8672998,"(66, 65)",1,1,True,0.58559096,0.75593156
1285,15,3.8722715,3.986837,"(68, 67)",1,1,True,0.5072887,0.52861005
1286,15,2.8578174,3.9842753,"(68, 69)",1,1,True,0.58231825,0.7551846
1287,15,2.6105022,3.7479825,"(70, 69)",1,1,True,0.5894459,0.7572167
1288,15,2.1217258,3.382447,"(72, 71)",1,1,True,0.6145241,0.77915025
1289,15,3.503143,2.957911,"(76, 77)",1,0,False,0.45780626,0.36697137
1290,15,2.605606,3.3838925,"(79, 78)",1,1,True,0.5649709,0.68531066
1291,15,2.7507317,3.258996,"(80, 79)",1,1,True,0.5422868,0.6243995
1292,15,3.00019,3.8286393,"(83, 82)",1,1,True,0.5606582,0.696027
1293,15,4.1637435,4.2180147,"(83, 84)",1,1,True,0.5032375,0.51356447
1294,15,3.7395508,3.7068932,"(85, 84)",1,0,False,0.49780717,0.49183634
1295,15,3.4167988,3.7485049,"(86, 85)",1,1,True,0.5231467,0.5821744
1296,15,3.244666,3.1003602,"(88, 87)",1,0,False,0.48862842,0.463986
1297,15,3.4773133,3.5469124,"(88, 89)",1,1,True,0.5049542,0.5173928
1298,15,4.1411943,3.6295116,"(90, 89)",1,0,False,0.46707615,0.37479913
1299,15,3.6286008,3.0646415,"(92, 91)",1,0,False,0.457871,0.36263186
1300,15,3.3467991,3.3072262,"(95, 96)",1,0,False,0.4970264,0.49010807
1301,15,3.5050366,3.9392357,"(98, 97)",1,1,True,0.5291633,0.6068759
1302,15,3.6846328,4.1410007,"(98, 99)",1,1,True,0.52915853,0.61215216
1303,15,3.353893,3.1880682,"(91, 8)",0,0,True,0.48732603,0.45863855
1304,15,3.6741803,3.1530864,"(5, 98)",0,0,True,0.46183732,0.37259647
1305,15,3.5524485,3.569422,"(95, 3)",0,1,False,0.5011917,0.50424325
1306,15,2.739201,3.6373656,"(88, 26)",0,1,False,0.570427,0.7105722
1307,15,2.4861743,2.9675937,"(18, 16)",0,1,False,0.5441364,0.618083
1308,15,3.3645453,2.8477938,"(99, 19)",0,0,True,0.45840928,0.3736121
1309,15,3.3574772,2.4923184,"(58, 15)",0,0,True,0.4260522,0.29626265
1310,15,3.0959003,1.750907,"(56, 73)",0,0,True,0.36124954,0.2066901
1311,15,3.4915748,1.4802479,"(63, 20)",0,0,True,0.2977274,0.118018776
1312,15,3.9789221,3.7567022,"(6, 76)",0,0,True,0.48563656,0.4446725
1313,15,3.938195,3.586143,"(76, 65)",0,0,True,0.4766058,0.4128849
1314,15,3.8892245,3.4163482,"(45, 92)",0,0,True,0.4676359,0.38393566
1315,15,4.098286,2.988789,"(45, 48)",0,0,True,0.42172387,0.24796468
1316,15,4.159484,3.666414,"(48, 67)",0,0,True,0.46849757,0.3791707
1317,15,4.2383647,2.793865,"(67, 10)",0,0,True,0.3972943,0.19084951
1318,15,4.2047453,3.0664027,"(10, 38)",0,0,True,0.42172194,0.24262479
1319,15,4.56093,3.8597414,"(38, 13)",0,0,True,0.45836505,0.33154884
1320,15,3.3855104,3.412528,"(32, 13)",0,1,False,0.50198716,0.506754
1321,15,3.4096956,3.955167,"(86, 0)",0,1,False,0.537032,0.6330843
1322,15,3.711727,3.246701,"(64, 0)",0,0,True,0.46658543,0.38579422
1323,15,3.829227,3.9203668,"(64, 22)",0,1,False,0.5058803,0.5227692
1324,15,3.0536466,3.4863062,"(34, 46)",0,1,False,0.53307825,0.60650855
1325,15,3.7287824,3.875714,"(30, 34)",0,1,False,0.5096609,0.536667
1326,15,3.265658,3.676124,"(31, 69)",0,1,False,0.5295649,0.6011997
1327,15,3.694162,3.9004388,"(2, 90)",0,1,False,0.5135805,0.55138713
1328,15,4.2375755,3.3653593,"(47, 90)",0,0,True,0.4426395,0.29479337
1329,15,3.8938656,3.5757778,"(52, 47)",0,0,True,0.478708,0.42114183
1330,15,3.6758094,2.8892343,"(52, 14)",0,0,True,0.4400937,0.31290454
1331,15,2.3275177,3.3573668,"(51, 49)",0,1,False,0.59057784,0.7368866
1332,15,3.8554842,3.7012265,"(55, 77)",0,0,True,0.48979336,0.46151185
1333,15,3.5585978,2.5235226,"(24, 29)",0,0,True,0.41490835,0.26210135
1334,15,3.6625326,3.7898088,"(79, 29)",0,1,False,0.5085394,0.5317762
1335,15,4.0663943,3.4833293,"(97, 57)",0,0,True,0.46138504,0.35822764
1336,15,4.41321,3.5913773,"(1, 57)",0,0,True,0.4486649,0.3053748
1337,15,3.9122517,3.7724192,"(1, 84)",0,0,True,0.4909019,0.46509877
1338,15,3.425859,3.4994655,"(84, 50)",0,1,False,0.5053143,0.51839334
1339,15,4.1485524,3.8031864,"(68, 54)",0,0,True,0.4782836,0.4145066
1340,15,3.7933254,2.4402597,"(93, 54)",0,0,True,0.39146972,0.20536959
1341,15,3.5633507,2.3637378,"(4, 93)",0,0,True,0.3988025,0.23154409
1342,15,3.6179051,3.3735423,"(96, 40)",0,0,True,0.4825242,0.43921146
1343,15,3.596084,3.0983126,"(17, 40)",0,0,True,0.46282178,0.3780645
1344,15,3.555901,3.0240028,"(9, 89)",0,0,True,0.45958158,0.37007427
1345,15,4.2573237,3.712512,"(83, 89)",0,0,True,0.4658204,0.36706898
1346,15,3.5994804,3.7632613,"(83, 35)",0,1,False,0.5111223,0.54085404
1347,15,2.981763,3.2975557,"(37, 35)",0,1,False,0.5251455,0.5782985
1348,15,3.100508,3.0727909,"(42, 81)",0,0,True,0.49775508,0.4930712
1349,15,3.7780507,3.7247267,"(85, 41)",0,0,True,0.4964464,0.48667216
1350,15,3.9468727,3.6189013,"(41, 23)",0,0,True,0.47832534,0.41873428
1351,15,3.6645062,3.1538787,"(7, 21)",0,0,True,0.4625551,0.37504643
1352,15,3.8211188,2.8824859,"(21, 44)",0,0,True,0.42999044,0.28117657
1353,16,3.9367914,4.4721985,"(0, 1)",1,1,True,0.5318354,0.6307434
1354,16,3.2183654,3.8491976,"(99, 0)",0,1,False,0.5446287,0.65267813
1355,16,2.935667,4.1477385,"(2, 1)",1,1,True,0.58555704,0.7706653
1356,16,3.7635858,3.2141562,"(3, 4)",1,0,False,0.46062985,0.36599675
1357,16,4.22203,3.9180133,"(4, 5)",1,0,False,0.48132586,0.42457584
1358,16,2.7796888,3.8628845,"(7, 6)",1,1,True,0.5815343,0.74709827
1359,16,3.0376585,4.258664,"(8, 7)",1,1,True,0.58367264,0.77224046
1360,16,2.9003744,3.8744445,"(10, 9)",1,1,True,0.571889,0.72593
1361,16,3.6092122,4.527765,"(11, 10)",1,1,True,0.5564431,0.71474713
1362,16,4.3986645,4.1284747,"(11, 12)",1,0,False,0.48415706,0.4328605
1363,16,2.382862,3.7507815,"(15, 14)",1,1,True,0.6115095,0.7970438
1364,16,2.2454185,3.8917172,"(16, 15)",1,1,True,0.634126,0.83839023
1365,16,2.1471534,4.182286,"(18, 17)",1,1,True,0.6607672,0.8844367
1366,16,3.4915824,4.692391,"(18, 19)",1,1,True,0.5733634,0.76866853
